Domain Name,Domain Type,Agency,City,State,Status
SAVANNA-IL.GOV,City,Non-Federal Agency,Savanna,IL,ACTIVE
SAVANNAHGA.GOV,City,Non-Federal Agency,Savannah,GA,ACTIVE
SBMTD.GOV,City,Non-Federal Agency,Santa Barbara,CA,ACTIVE
SCHENECTADYNY.GOV,City,Non-Federal Agency,Schenectady,NY,ACTIVE
SCHERTZ-TX.GOV,City,Non-Federal Agency,Schertz,TX,ACTIVE
SCIENCEHILL-KY.GOV,City,Non-Federal Agency,Science Hill,KY,ACTIVE
SCITUATEMA.GOV,City,Non-Federal Agency,Scituate,MA,ACTIVE
SCOTCHPLAINSNJ.GOV,City,Non-Federal Agency,SCOTCH PLAINS,NJ,ACTIVE
SCOTTSDALEAZ.GOV,City,Non-Federal Agency,Scottsdale,AZ,ACTIVE
SCRANTONPA.GOV,City,Non-Federal Agency,Scranton,PA,ACTIVE
SEABROOKTX.GOV,City,Non-Federal Agency,Seabrook,TX,ACTIVE
SEACLIFF-NY.GOV,City,Non-Federal Agency,Sea Cliff,NY,ACTIVE
SEALBEACHCA.GOV,City,Non-Federal Agency,Seal Beach,CA,ACTIVE
SEARANCHLAKESFLORIDA.GOV,City,Non-Federal Agency,Sea Ranch Lakes,FL,ACTIVE
SEATPLEASANTMD.GOV,City,Non-Federal Agency,Seat Pleasant,MD,ACTIVE
SEATTLE.GOV,City,Non-Federal Agency,Seattle,WA,ACTIVE
SEBEWAINGMI.GOV,City,Non-Federal Agency,Sebewaing,MI,ACTIVE
SECAUCUSNJ.GOV,City,Non-Federal Agency,Secaucus,NJ,ACTIVE
SEDONAAZ.GOV,City,Non-Federal Agency,Sedona,AZ,ACTIVE
SEEKONK-MA.GOV,City,Non-Federal Agency,Seekonk,MA,ACTIVE
SEGUINTEXAS.GOV,City,Non-Federal Agency,Seguin,TX,ACTIVE
SELAHWA.GOV,City,Non-Federal Agency,Selah,WA,ACTIVE
SELLERSBURG-IN.GOV,City,Non-Federal Agency,Sellersburg,IN,ACTIVE
SELMA-AL.GOV,City,Non-Federal Agency,Selma,AL,ACTIVE
SENECASC.GOV,City,Non-Federal Agency,Seneca,SC,ACTIVE
SEQUIMWA.GOV,City,Non-Federal Agency,SEQUIM,WA,ACTIVE
SHAFTSBURYVT.GOV,City,Non-Federal Agency,Shaftsbury,VT,ACTIVE
SHAKOPEEMN.GOV,City,Non-Federal Agency,Shakopee,MN,ACTIVE
SHEBOYGANFALLS-WI.GOV,City,Non-Federal Agency,Sheboygan Falls,WI,ACTIVE
SHEBOYGANWI.GOV,City,Non-Federal Agency,Sheboygan,WI,ACTIVE
SHEFFIELDMA.GOV,City,Non-Federal Agency,Sheffield,MA,ACTIVE
SHELTERCOVE-CA.GOV,City,Non-Federal Agency,Whitethorn,CA,ACTIVE
SHERWOODOREGON.GOV,City,Non-Federal Agency,Sherwood,OR,ACTIVE
SHIRLEY-MA.GOV,City,Non-Federal Agency,Shirley,MA,ACTIVE
SHIVELYKY.GOV,City,Non-Federal Agency,Shively,KY,ACTIVE
SHORELINE-WA.GOV,City,Non-Federal Agency,Shoreline,WA,ACTIVE
SHORELINEWA.GOV,City,Non-Federal Agency,Shoreline,WA,ACTIVE
SHOREVIEWMN.GOV,City,Non-Federal Agency,Shoreview,MN,ACTIVE
SHOWLOWAZ.GOV,City,Non-Federal Agency,Show Low,AZ,ACTIVE
SHREVEPORTLA.GOV,City,Non-Federal Agency,Shreveport,LA,ACTIVE
SHREWSBURYMA.GOV,City,Non-Federal Agency,Shrewsbury,MA,ACTIVE
SIERRAVISTAAZ.GOV,City,Non-Federal Agency,Sierra Vista,AZ,ACTIVE
SIGNALMOUNTAINTN.GOV,City,Non-Federal Agency,Signal Mountain,TN,ACTIVE
SILVERCITYNM.GOV,City,Non-Federal Agency,Silver City,NM,ACTIVE
SILVERSPRINGTWP-PA.GOV,City,Non-Federal Agency,Mechanicsburg,PA,ACTIVE
SIMONTONTEXAS.GOV,City,Non-Federal Agency,simonton,TX,ACTIVE
SIMSBURY-CT.GOV,City,Non-Federal Agency,Simsbury,CT,ACTIVE
SIOUXFALLSSD.GOV,City,Non-Federal Agency,Sioux Falls,SD,ACTIVE
SISTERBAYWI.GOV,City,Non-Federal Agency,Sister Bay,WI,ACTIVE
SLEEPYHOLLOWNY.GOV,City,Non-Federal Agency,Sleepy Hollow,NY,ACTIVE
SLIPPERYROCKBOROUGHPA.GOV,City,Non-Federal Agency,Slippery Rock,PA,ACTIVE
SMITHFIELDRI.GOV,City,Non-Federal Agency,Smithfield,RI,ACTIVE
SMITHFIELDVA.GOV,City,Non-Federal Agency,Smithfield,VA,ACTIVE
SMITHTOWNNY.GOV,City,Non-Federal Agency,Smithtown,NY,ACTIVE
SMYRNAGA.GOV,City,Non-Federal Agency,Smyrna,GA,ACTIVE
SNOHOMISHWA.GOV,City,Non-Federal Agency,Snohomish,WA,ACTIVE
SNOWFLAKE-AZ.GOV,City,Non-Federal Agency,Snowflake,AZ,ACTIVE
SOCORRONM.GOV,City,Non-Federal Agency,Socorro,NM,ACTIVE
SODDY-DAISY-TN.GOV,City,Non-Federal Agency,Soddy-Daisy,TN,ACTIVE
SODDY-DAISYTN.GOV,City,Non-Federal Agency,Soddy-Daisy,TN,ACTIVE
SODDYDAISY-TN.GOV,City,Non-Federal Agency,Soddy-Daisy,TN,ACTIVE
SODDYDAISYTN.GOV,City,Non-Federal Agency,Soddy-daisy,TN,ACTIVE
SOLWAYTOWNSHIP-MN.GOV,City,Non-Federal Agency,Cloquet,MN,ACTIVE
SOMERSCT.GOV,City,Non-Federal Agency,Somers,CT,ACTIVE
SOMERSETTX.GOV,City,Non-Federal Agency,Somerset,TX,ACTIVE
SOMERTONAZ.GOV,City,Non-Federal Agency,Somerton,AZ,ACTIVE
SOMERVILLEMA.GOV,City,Non-Federal Agency,Somerville,MA,ACTIVE
SOMERVILLETN.GOV,City,Non-Federal Agency,Town of Somerville,TN,ACTIVE
SORRENTOLA.GOV,City,Non-Federal Agency,Sorrento,LA,ACTIVE
SOUTHABINGTONPA.GOV,City,Non-Federal Agency,Chinchilla,PA,ACTIVE
SOUTHAMBOYNJ.GOV,City,Non-Federal Agency,South Amboy,NJ,ACTIVE
SOUTHAMPTONTOWNNY.GOV,City,Non-Federal Agency,Southampton,NY,ACTIVE
SOUTHBEND-WA.GOV,City,Non-Federal Agency,South Bend,WA,ACTIVE
SOUTHBENDIN.GOV,City,Non-Federal Agency,South Bend,IN,ACTIVE
SOUTHBRUNSWICKNJ.GOV,City,Non-Federal Agency,South Brunswick,NJ,ACTIVE
SOUTHBURLINGTONVT.GOV,City,Non-Federal Agency,South Burlington,VT,ACTIVE
SOUTHBURY-CT.GOV,City,Non-Federal Agency,Southbury,CT,ACTIVE
SOUTHEAST-NY.GOV,City,Non-Federal Agency,BREWSTER,NY,ACTIVE
SOUTHHADLEYMA.GOV,City,Non-Federal Agency,South Hadley,MA,ACTIVE
SOUTHJORDANUTAH.GOV,City,Non-Federal Agency,South Jordan,UT,ACTIVE
SOUTHMIAMIFL.GOV,City,Non-Federal Agency,South Miami,FL,ACTIVE
SOUTHOLDTOWNNY.GOV,City,Non-Federal Agency,Southold,NY,ACTIVE
SOUTHPADRETEXAS.GOV,City,Non-Federal Agency,South Padre Island,TX,ACTIVE
SOUTHPASADENACA.GOV,City,Non-Federal Agency,South Pasadena,CA,ACTIVE
SOUTHPITTSBURG-TN.GOV,City,Non-Federal Agency,South Pittsburg,TN,ACTIVE
SOUTHWILLIAMSPORT-PA.GOV,City,Non-Federal Agency,South Williamsport,PA,ACTIVE
SPEEDWAYIN.GOV,City,Non-Federal Agency,Speedway,IN,ACTIVE
SPENCERMA.GOV,City,Non-Federal Agency,Spencer,MA,ACTIVE
SPERRYOK.GOV,City,Non-Federal Agency,Sperry,OK,ACTIVE
SPIRITLAKEID.GOV,City,Non-Federal Agency,Spirit Lake,ID,ACTIVE
SPRINGCITYPA.GOV,City,Non-Federal Agency,Spring City,PA,ACTIVE
SPRINGDALEAR.GOV,City,Non-Federal Agency,Springdale,AR,ACTIVE
SPRINGERVILLEAZ.GOV,City,Non-Federal Agency,Springerville,AZ,ACTIVE
SPRINGFIELD-MA.GOV,City,Non-Federal Agency,Springfield,MA,ACTIVE
SPRINGFIELD-OR.GOV,City,Non-Federal Agency,Springfield,OR,ACTIVE
SPRINGFIELDMA.GOV,City,Non-Federal Agency,Springfield,MA,ACTIVE
SPRINGFIELDMO.GOV,City,Non-Federal Agency,Springfield,MO,ACTIVE
SPRINGFIELDOHIO.GOV,City,Non-Federal Agency,Springfield,OH,ACTIVE
SPRINGHILLKS.GOV,City,Non-Federal Agency,Spring Hill,KS,ACTIVE
SPRINGHILLLOUISIANA.GOV,City,Non-Federal Agency,Springhill,LA,ACTIVE
SPRUCEPINE-NC.GOV,City,Non-Federal Agency,Spruce Pine,NC,ACTIVE
STAFFORDNJ.GOV,City,Non-Federal Agency,Manawhakin,NJ,ACTIVE
STAFFORDTX.GOV,City,Non-Federal Agency,stafford,TX,ACTIVE
STAMFORDCT.GOV,City,Non-Federal Agency,Stamford,CT,ACTIVE
STANHOPENJ.GOV,City,Non-Federal Agency,Stanhope,NJ,ACTIVE
STARNC.GOV,City,Non-Federal Agency,Star,NC,ACTIVE
STATECOLLEGEPA.GOV,City,Non-Federal Agency,State College,PA,ACTIVE
STATESBOROGA.GOV,City,Non-Federal Agency,Statesboro,GA,ACTIVE
STAYTONOREGON.GOV,City,Non-Federal Agency,Stayton,OR,ACTIVE
STCHARLESCITYMO.GOV,City,Non-Federal Agency,Saint Charles,MO,ACTIVE
STCHARLESIL.GOV,City,Non-Federal Agency,St. Charles,IL,ACTIVE
STCROIXFALLSWI.GOV,City,Non-Federal Agency,City of St. Croix Falls,WI,ACTIVE
STEPHENVILLETX.GOV,City,Non-Federal Agency,Stephenville,TX,ACTIVE
STERLING-IL.GOV,City,Non-Federal Agency,Sterling,IL,ACTIVE
STERLING-MA.GOV,City,Non-Federal Agency,Sterling,MA,ACTIVE
STERLINGHEIGHTSMI.GOV,City,Non-Federal Agency,Sterling Heights,MI,ACTIVE
STJOHNSAZ.GOV,City,Non-Federal Agency,St. Johns,AZ,ACTIVE
STLOUIS-MO.GOV,City,Non-Federal Agency,St. Louis,MO,ACTIVE
STLUCIECO.GOV,City,Non-Federal Agency,Ft. Pierce,FL,ACTIVE
STMARYSGA.GOV,City,Non-Federal Agency,ST. MARYS,GA,ACTIVE
STMARYSPA.GOV,City,Non-Federal Agency,St. Marys,PA,ACTIVE
STMATTHEWSKY.GOV,City,Non-Federal Agency,Louisville,KY,ACTIVE
STOCKTONCA.GOV,City,Non-Federal Agency,Stockton,CA,ACTIVE
STONEHAM-MA.GOV,City,Non-Federal Agency,Stoneham,MA,ACTIVE
STONINGTON-CT.GOV,City,Non-Federal Agency,Stonington,CT,ACTIVE
STPAUL.GOV,City,Non-Federal Agency,Saint Paul,MN,ACTIVE
STPETE-FL.GOV,City,Non-Federal Agency,St. Petersburg,FL,ACTIVE
STRATHAMNH.GOV,City,Non-Federal Agency,Stratham,NH,ACTIVE
STURGIS-SD.GOV,City,Non-Federal Agency,Sturgis,SD,ACTIVE
STURGISMI.GOV,City,Non-Federal Agency,Sturgis,MI,ACTIVE
STURTEVANT-WI.GOV,City,Non-Federal Agency,Sturtevant,WI,ACTIVE
SUDBURY-MA.GOV,City,Non-Federal Agency,Sudbury,MA,ACTIVE
SUFFOLK-VA.GOV,City,Non-Federal Agency,Suffolk,VA,ACTIVE
SUGAR-LANDCITYTX.GOV,City,Non-Federal Agency,Sugar Land,TX,ACTIVE
SUGAR-LANDTX.GOV,City,Non-Federal Agency,Sugar Land,TX,ACTIVE
SUGARCITYIDAHO.GOV,City,Non-Federal Agency,Sugar City,ID,ACTIVE
SUGARGROVEIL.GOV,City,Non-Federal Agency,Sugar Grove,IL,ACTIVE
SUGARLAND-CITYTX.GOV,City,Non-Federal Agency,Sugar Land,TX,ACTIVE
SUGARLAND-TX.GOV,City,Non-Federal Agency,Sugar Land,TX,ACTIVE
SUGARLANDCITY-TX.GOV,City,Non-Federal Agency,Sugar Land,TX,ACTIVE
SUGARLANDCITYTX.GOV,City,Non-Federal Agency,Sugar Land,TX,ACTIVE
SUGARLANDTX.GOV,City,Non-Federal Agency,Sugar Land,TX,ACTIVE
SULLIVANOHIO.GOV,City,Non-Federal Agency,Sullivan,OH,ACTIVE
SUMMERVILLESC.GOV,City,Non-Federal Agency,Summerville,SC,ACTIVE
SUMNERWA.GOV,City,Non-Federal Agency,Sumner,WA,ACTIVE
SUMTERSC.GOV,City,Non-Federal Agency,Sumter,SC,ACTIVE
SUNLANDPARK-NM.GOV,City,Non-Federal Agency,Sunland Park,NM,ACTIVE
SUNNYSIDE-WA.GOV,City,Non-Federal Agency,Sunnyside,WA,ACTIVE
SUNRISEBEACH-MO.GOV,City,Non-Federal Agency,Sunrise Beach,MO,ACTIVE
SUNSETBEACHNC.GOV,City,Non-Federal Agency,Sunset Beach,NC,ACTIVE
SUPERIORAZ.GOV,City,Non-Federal Agency,Superior,AZ,ACTIVE
SUPERIORCOLORADO.GOV,City,Non-Federal Agency,Superior,CO,ACTIVE
SURGOINSVILLETN.GOV,City,Non-Federal Agency,Surgoinsville,TN,ACTIVE
SURPRISEAZ.GOV,City,Non-Federal Agency,Surprise,AZ,ACTIVE
SUTTON-NH.GOV,City,Non-Federal Agency,Sutton,NH,ACTIVE
SYLACAUGAAL.GOV,City,Non-Federal Agency,Sylacauga,AL,ACTIVE
SYRACUSEKS.GOV,City,Non-Federal Agency,Syracuse,KS,ACTIVE
TABERNACLENJ.GOV,City,Non-Federal Agency,Tabernacle,NJ,ACTIVE
TACOMAWA.GOV,City,Non-Federal Agency,Tacoma,WA,ACTIVE
TAFTTX.GOV,City,Non-Federal Agency,TAFT,TX,ACTIVE
TALLAPOOSAGA.GOV,City,Non-Federal Agency,Tallapoosa,GA,ACTIVE
TALLASSEE-AL.GOV,City,Non-Federal Agency,Millbrook,AL,ACTIVE
TALLULAH-LA.GOV,City,Non-Federal Agency,Tallulah,LA,ACTIVE
TALLULAHFALLSGA.GOV,City,Non-Federal Agency,Tallulah Falls,GA,ACTIVE
TAMPAFL.GOV,City,Non-Federal Agency,Tampa,FL,ACTIVE
TAPPAHANNOCK-VA.GOV,City,Non-Federal Agency,Tappahannock,VA,ACTIVE
TAUNTON-MA.GOV,City,Non-Federal Agency,Taunton,MA,ACTIVE
TAYLORMILLKY.GOV,City,Non-Federal Agency,Taylor Mill,KY,ACTIVE
TAYLORSVILLEUT.GOV,City,Non-Federal Agency,Taylorsville ,UT,ACTIVE
TAYLORTX.GOV,City,Non-Federal Agency,Taylor,TX,ACTIVE
TEANECKNJ.GOV,City,Non-Federal Agency,Teaneck,NJ,ACTIVE
TEGACAYSC.GOV,City,Non-Federal Agency,Tega Cay,SC,ACTIVE
TELLURIDE-CO.GOV,City,Non-Federal Agency,Telluride,CO,ACTIVE
TEMECULACA.GOV,City,Non-Federal Agency,Temecula,CA,ACTIVE
TEMPE.GOV,City,Non-Federal Agency,Tempe,AZ,ACTIVE
TEMPLETX.GOV,City,Non-Federal Agency,Temple,TX,ACTIVE
TENNILLE-GA.GOV,City,Non-Federal Agency,Tennille,GA,ACTIVE
THECOLONYTX.GOV,City,Non-Federal Agency,The Colony,TX,ACTIVE
THEWOODLANDS-TX.GOV,City,Non-Federal Agency,The Woodlands,TX,ACTIVE
THEWOODLANDSTOWNSHIP-TX.GOV,City,Non-Federal Agency,The Woodlands,TX,ACTIVE
THOMASVILLE-NC.GOV,City,Non-Federal Agency,Thomasville,NC,ACTIVE
THORNEBAY-AK.GOV,City,Non-Federal Agency,Thorne Bay,AK,ACTIVE
TIFFINOHIO.GOV,City,Non-Federal Agency,Tiffin,OH,ACTIVE
TIGARD-OR.GOV,City,Non-Federal Agency,Tigard,OR,ACTIVE
TILLAMOOKOR.GOV,City,Non-Federal Agency,Tillamook,OR,ACTIVE
TIMNATH-CO.GOV,City,Non-Federal Agency,Timnath,CO,ACTIVE
TINLEYPARK-IL.GOV,City,Non-Federal Agency,Tinley Park,IL,ACTIVE
TINLEYPARKIL.GOV,City,Non-Federal Agency,Tinley Park,IL,ACTIVE
TIOGATX.GOV,City,Non-Federal Agency,Tioga,TX,ACTIVE
TIPPCITYOHIO.GOV,City,Non-Federal Agency,Tipp City,OH,ACTIVE
TISBURYMA.GOV,City,Non-Federal Agency,Tisbury,MA,ACTIVE
TOBYHANNATWPPA.GOV,City,Non-Federal Agency,Pocono Pines,PA,ACTIVE
TOLLAND-MA.GOV,City,Non-Federal Agency,Tolland,MA,ACTIVE
TOMBALLTX.GOV,City,Non-Federal Agency,Tomball,TX,ACTIVE
TOMPKINSVILLEKY.GOV,City,Non-Federal Agency,Tompkinsville,KY,ACTIVE
TONTITOWNAR.GOV,City,Non-Federal Agency,Tontitown,AR,ACTIVE
TOPSFIELD-MA.GOV,City,Non-Federal Agency,Topsfield,MA,ACTIVE
TORRANCECA.GOV,City,Non-Federal Agency,Torrance,CA,ACTIVE
TORREYUTAH.GOV,City,Non-Federal Agency,Torrey,UT,ACTIVE
TORRINGTON-CT.GOV,City,Non-Federal Agency,Torrington,CT,ACTIVE
TORRINGTONWY.GOV,City,Non-Federal Agency,Torrington,WY,ACTIVE
TOWERLAKES-IL.GOV,City,Non-Federal Agency,Tower Lakes,IL,ACTIVE
TOWNOFBETHLEHEM-NY.GOV,City,Non-Federal Agency,Delmar,NY,ACTIVE
TOWNOFBLOWINGROCKNC.GOV,City,Non-Federal Agency,Blowing Rock,NC,ACTIVE
TOWNOFBLYTHEWOODSC.GOV,City,Non-Federal Agency,Blythewood,SC,ACTIVE
TOWNOFCALLAHAN-FL.GOV,City,Non-Federal Agency,Callahan,FL,ACTIVE
TOWNOFCARRBORONC.GOV,City,Non-Federal Agency,Carrboro,NC,ACTIVE
TOWNOFCARYNC.GOV,City,Non-Federal Agency,Cary,NC,ACTIVE
TOWNOFCATSKILLNY.GOV,City,Non-Federal Agency,Catskill,NY,ACTIVE
TOWNOFCHADBOURNNC.GOV,City,Non-Federal Agency,Chadbourn,NC,ACTIVE
TOWNOFCLAYTONNC.GOV,City,Non-Federal Agency,Clayton,NC,ACTIVE
TOWNOFDUNNWI.GOV,City,Non-Federal Agency,McFarland,WI,ACTIVE
TOWNOFEASTHAVEN-CT.GOV,City,Non-Federal Agency,East Haven,CT,ACTIVE
TOWNOFHALFMOON-NY.GOV,City,Non-Federal Agency,Halfmoon,NY,ACTIVE
TOWNOFHAVERHILL-FL.GOV,City,Non-Federal Agency,Haverhill,FL,ACTIVE
TOWNOFHAYDENAZ.GOV,City,Non-Federal Agency,Hayden,AZ,ACTIVE
TOWNOFHOMECROFTIN.GOV,City,Non-Federal Agency,Indianapolis,IN,ACTIVE
TOWNOFHOUNSFIELD-NY.GOV,City,Non-Federal Agency,Watertown,NY,ACTIVE
TOWNOFISLIP-NY.GOV,City,Non-Federal Agency,Islip,NY,ACTIVE
TOWNOFKEENENY.GOV,City,Non-Federal Agency,Keene,NY,ACTIVE
TOWNOFKENTNY.GOV,City,Non-Federal Agency,Kent Lakes,NY,ACTIVE
TOWNOFLAPOINTEWI.GOV,City,Non-Federal Agency,La Pointe,WI,ACTIVE
TOWNOFLAVETA-CO.GOV,City,Non-Federal Agency,La Veta,CO,ACTIVE
TOWNOFMAYNARD-MA.GOV,City,Non-Federal Agency,Maynard,MA,ACTIVE
TOWNOFMONTEAGLE-TN.GOV,City,Non-Federal Agency,Monteagle,TN,ACTIVE
TOWNOFNASHVILLENC.GOV,City,Non-Federal Agency,Nashville,NC,ACTIVE
TOWNOFNORTH-SC.GOV,City,Non-Federal Agency,North,SC,ACTIVE
TOWNOFNORTHEASTNY.GOV,City,Non-Federal Agency,Millerton,NY,ACTIVE
TOWNOFORANGEVA.GOV,City,Non-Federal Agency,Orange,VA,ACTIVE
TOWNOFOYSTERBAY-NY.GOV,City,Non-Federal Agency,Oyster Bay,NY,ACTIVE
TOWNOFPALERMONY.GOV,City,Non-Federal Agency,FULTON,NY,ACTIVE
TOWNOFPENNINGTONVA.GOV,City,Non-Federal Agency,Pennington Gap,VA,ACTIVE
TOWNOFPOUGHKEEPSIE-NY.GOV,City,Non-Federal Agency,POUGHKEEPSIE,NY,ACTIVE
TOWNOFRAMAPO-NY.GOV,City,Non-Federal Agency,Suffern,NY,ACTIVE
TOWNOFRIVERHEADNY.GOV,City,Non-Federal Agency,Riverhead,NY,ACTIVE
TOWNOFROBERSONVILLE-NC.GOV,City,Non-Federal Agency,Robersonville,NC,ACTIVE
TOWNOFSHIELDS-WI.GOV,City,Non-Federal Agency,Montello,WI,ACTIVE
TOWNOFSHIRLEY-MA.GOV,City,Non-Federal Agency,Shirley,MA,ACTIVE
TOWNOFSMYRNA-TN.GOV,City,Non-Federal Agency,Smyrna,TN,ACTIVE
TOWNOFSTLEO-FL.GOV,City,Non-Federal Agency,Saint Leo,FL,ACTIVE
TOWNOFSURFSIDEFL.GOV,City,Non-Federal Agency,Surfside,FL,ACTIVE
TOWNOFTROPICUT.GOV,City,Non-Federal Agency,Tropic,UT,ACTIVE
TOWNOFTROUTVILLE-VA.GOV,City,Non-Federal Agency,Troutville,VA,ACTIVE
TOWNOFVASSNC.GOV,City,Non-Federal Agency,Vass,NC,ACTIVE
TOWNOFWALLINGFORD-CT.GOV,City,Non-Federal Agency,Wallingford,CT,ACTIVE
TOWNOFWALWORTHNY.GOV,City,Non-Federal Agency,Walworth,NY,ACTIVE
TOWNOFWARREN-RI.GOV,City,Non-Federal Agency,Warren,RI,ACTIVE
TOWNOFWASHINGTONVA.GOV,City,Non-Federal Agency,Washington,VA,ACTIVE
TOWNOFWILLSBORONY.GOV,City,Non-Federal Agency,Willsboro,NY,ACTIVE
TOWNOFWOODSTOCKVA.GOV,City,Non-Federal Agency,Woodstock,VA,ACTIVE
TOWNSHIPOFTABERNACLE-NJ.GOV,City,Non-Federal Agency,Tabernacle,NJ,ACTIVE
TRAVERSECITYMI.GOV,City,Non-Federal Agency,Traverse City,MI,ACTIVE
TRENTONGA.GOV,City,Non-Federal Agency,trenton,GA,ACTIVE
TRICOUNTYCONSERVANCY-IN.GOV,City,Non-Federal Agency,Plainfield,IN,ACTIVE
TRINITY-NC.GOV,City,Non-Federal Agency,Trinity,NC,ACTIVE
TRINITYAL.GOV,City,Non-Federal Agency,Trinity,AL,ACTIVE
TROPHYCLUBTX.GOV,City,Non-Federal Agency,Trophy Club,TX,ACTIVE
TROUTDALEOREGON.GOV,City,Non-Federal Agency,Troutdale,OR,ACTIVE
TROUTMANNC.GOV,City,Non-Federal Agency,Troutman,NC,ACTIVE
TROYAL.GOV,City,Non-Federal Agency,Troy,AL,ACTIVE
TROYMI.GOV,City,Non-Federal Agency,Troy,MI,ACTIVE
TROYNY.GOV,City,Non-Federal Agency,Troy,NY,ACTIVE
TROYOHIO.GOV,City,Non-Federal Agency,Troy,OH,ACTIVE
TRUMANSBURG-NY.GOV,City,Non-Federal Agency,Trumansburg,NY,ACTIVE
TRUMBULL-CT.GOV,City,Non-Federal Agency,Trumbull,CT,ACTIVE
TRURO-MA.GOV,City,Non-Federal Agency,Truro,MA,ACTIVE
TUALATINOREGON.GOV,City,Non-Federal Agency,TUALATIN,OR,ACTIVE
TUCKERGA.GOV,City,Non-Federal Agency,Tucker,GA,ACTIVE
TUCSONAZ.GOV,City,Non-Federal Agency,Tucson,AZ,ACTIVE
TUKWILA-WA.GOV,City,Non-Federal Agency,Tukwila,WA,ACTIVE
TUKWILAWA.GOV,City,Non-Federal Agency,Tukwila,WA,ACTIVE
TULIA-TX.GOV,City,Non-Federal Agency,Tulia,TX,ACTIVE
TULLAHOMATN.GOV,City,Non-Federal Agency,Tullahoma,TN,ACTIVE
TUMWATERWA.GOV,City,Non-Federal Agency,Tumwater,WA,ACTIVE
TUPELOMS.GOV,City,Non-Federal Agency,Tupelo,MS,ACTIVE
TUPPERLAKENY.GOV,City,Non-Federal Agency,Tupper Lake,NY,ACTIVE
TUSAYAN-AZ.GOV,City,Non-Federal Agency,Tusayan,AZ,ACTIVE
TUSAYANAZ.GOV,City,Non-Federal Agency,Grand Canyon,AZ,ACTIVE
TUSCALOOSA-AL.GOV,City,Non-Federal Agency,Tuscaloosa,AL,ACTIVE
TUSKEGEEALABAMA.GOV,City,Non-Federal Agency,Tuskegee,AL,ACTIVE
TUXEDOPARK-NY.GOV,City,Non-Federal Agency,Sloatsburg,NY,ACTIVE
TWPOCEANNJ.GOV,City,Non-Federal Agency,Waretown,NJ,ACTIVE
TYNGSBOROUGHMA.GOV,City,Non-Federal Agency,Tyngsborough,MA,ACTIVE
TYRINGHAM-MA.GOV,City,Non-Federal Agency,Tyringham,MA,ACTIVE
UCTX.GOV,City,Non-Federal Agency,Universal City,TX,ACTIVE
UNDERHILLVT.GOV,City,Non-Federal Agency,"Underhill, Ctr",VT,ACTIVE
UNIONBEACHNJ.GOV,City,Non-Federal Agency,Union Beach,NJ,ACTIVE
UNIONCITY-IN.GOV,City,Non-Federal Agency,Union City,IN,ACTIVE
UNIONCITYNJ.GOV,City,Non-Federal Agency,Union City,NJ,ACTIVE
UNIONCITYTN.GOV,City,Non-Federal Agency,UNION CITY,TN,ACTIVE
UNIONGAPWA.GOV,City,Non-Federal Agency,Union Gap,WA,ACTIVE
UNIONSPRINGSAL.GOV,City,Non-Federal Agency,Union Springs,AL,ACTIVE
UNIONTWP-HCNJ.GOV,City,Non-Federal Agency,HAMPTON,NJ,ACTIVE
UNITYNH.GOV,City,Non-Federal Agency,Charlestown,NH,ACTIVE
UNIVERSALCITYTEXAS.GOV,City,Non-Federal Agency,Universal City,TX,ACTIVE
UPLANDCA.GOV,City,Non-Federal Agency,UPLAND,CA,ACTIVE
UPPERMARLBOROMD.GOV,City,Non-Federal Agency,Upper Marlboro,MD,ACTIVE
UPPERUWCHLAN-PA.GOV,City,Non-Federal Agency,Chester Springs,PA,ACTIVE
UPTONMA.GOV,City,Non-Federal Agency,Upton,MA,ACTIVE
URBANNAVA.GOV,City,Non-Federal Agency,Urbanna,VA,ACTIVE
UTICA-IL.GOV,City,Non-Federal Agency,Utica,IL,ACTIVE
UVALDETX.GOV,City,Non-Federal Agency,Uvalde,TX,ACTIVE
UXBRIDGE-MA.GOV,City,Non-Federal Agency,Uxbridge,MA,ACTIVE
VANMETERIA.GOV,City,Non-Federal Agency,Van Meter,IA,ACTIVE
VBHIL.GOV,City,Non-Federal Agency,Barrington Hills,IL,ACTIVE
VENETAOREGON.GOV,City,Non-Federal Agency,Veneta,OR,ACTIVE
VERMONTVILLE-MI.GOV,City,Non-Federal Agency,Vermontville,MI,ACTIVE
VERNON-CT.GOV,City,Non-Federal Agency,Vernon,CT,ACTIVE
VERNONIA-OR.GOV,City,Non-Federal Agency,Vernonia,OR,ACTIVE
VERNONTWP-PA.GOV,City,Non-Federal Agency,Meadville,PA,ACTIVE
VERNONTX.GOV,City,Non-Federal Agency,Vernon,TX,ACTIVE
VERONAWI.GOV,City,Non-Federal Agency,Verona,WI,ACTIVE
VICKSBURGMS.GOV,City,Non-Federal Agency,Vicksburg,MS,ACTIVE
VICTORVILLECA.GOV,City,Non-Federal Agency,Victorville,CA,ACTIVE
VICTORYGARDENSNJ.GOV,City,Non-Federal Agency,Victory Gardens,NJ,ACTIVE
VIDALIAGA.GOV,City,Non-Federal Agency,VIDALIA,GA,ACTIVE
VIENNAVA.GOV,City,Non-Federal Agency,VIENNA,VA,ACTIVE
VILLAGEOFBABYLONNY.GOV,City,Non-Federal Agency,Babylon,NY,ACTIVE
